,year,term,country,c_all,c_within_3days,c_4to6days,c_7to13days,c_14to20days,c_21to27days,c_28to90days,c_91days_to_1year,c_male_all,c_male10s,c_male20s,c_male30s,c_male40s,c_male50s,c_male60s,c_male_over70,c_female_all,c_female10s,c_female20s,c_female30s,c_female40s,c_female50s,c_female60s,c_female_over70,c_japan_first,c_japan_second,c_japan_third,c_japan_fourth,c_japan_fifth,c_japan_sixth_to_ninth,c_japan_10_to_19,c_japan_over20,c_japan_zenkai_hajimete,c_japan_zenkai_ari,c_japan_zenkai_1year,c_japan_zenkai_3year,c_japan_zenkai_5year,c_japan_zenkai_10year,c_japan_zenkai_over10year,c_japan_pastyear_0,c_japan_pastyear_1,c_japan_pastyear_2,c_japan_pastyear_3to5,c_japan_pastyear_6to9,c_japan_pastyear_over10,c_single,c_partner,c_family,c_colleague,c_friend,c_doukou_other,c_hotel,c_ryokan,c_condo,c_ryo,c_friend_house,c_hostel,c_capsule,c_yuryo,c_stay_other,c_no_stay,c_tour,c_package,c_own,c_store,c_web,c_phone,c_income_500,c_income_1000,c_income_2000,c_income_3000,c_income_over3000,c_income_unknown,c_fsa,c_lcc,c_ship,a_all,a_within_3days,a_4to6days,a_7to13days,a_14to20days,a_21to27days,a_28to90days,a_91days_to_1year,a_male_all,a_male10s,a_male20s,a_male30s,a_male40s,a_male50s,a_male60s,a_male_over70,a_female_all,a_female10s,a_female20s,a_female30s,a_female40s,a_female50s,a_female60s,a_female_over70,a_japan_first,a_japan_second,a_japan_third,a_japan_fourth,a_japan_fifth,a_japan_sixth_to_ninth,a_japan_10_to_19,a_japan_over20,a_japan_zenkai_hajimete,a_japan_zenkai_ari,a_japan_zenkai_1year,a_japan_zenkai_3year,a_japan_zenkai_5year,a_japan_zenkai_10year,a_japan_zenkai_over10year,a_japan_pastyear_0,a_japan_pastyear_1,a_japan_pastyear_2,a_japan_pastyear_3to5,a_japan_pastyear_6to9,a_japan_pastyear_over10,a_single,a_partner,a_family,a_colleague,a_friend,a_doukou_other,a_hotel,a_ryokan,a_condo,a_ryo,a_friend_house,a_hostel,a_capsule,a_yuryo,a_stay_other,a_no_stay,a_tour,a_package,a_own,a_store,a_web,a_phone,a_income_500,a_income_1000,a_income_2000,a_income_3000,a_income_over3000,a_income_unknown,a_fsa,a_lcc,a_ship
166,2019,4,Australia,219799.4963,,160395.7504,168537.864,242480.9715,263728.4322,463694.1256,,245428.0662,183401.7157,249259.5242,313731.1854,219411.9211,255836.5871,239085.8613,139567.6774,186014.3094,138245.1409,187828.01,194461.7222,145210.615,222535.8722,138730.5416,289577.154,222330.7788,179851.3934,205848.6222,332207.4237,300810.4944,189348.888,,493200.0,222330.7788,213564.8804,226163.1985,239024.5065,196704.2223,289304.0343,100658.2054,219352.359,236913.3289,125482.669,,,,256225.0627,206747.3427,186414.2247,128235.1,249346.6796,347119.2175,225516.735,235246.9932,,,272371.7498,231707.8411,248025.7861,215017.7584,168090.3592,,95712.5716,111096.0728,249699.8319,222717.996,218382.7907,209052.6346,209781.4804,216536.6192,313153.2307,239357.1258,127968.313,212390.7438,221429.2946,191533.6065,,165,0,9,64,67,19,6,0,94,4,41,15,9,9,9,7,71,5,25,14,10,12,3,2,117,29,9,4,4,1,0,1,117,48,11,16,11,4,6,154,10,1,0,0,0,22,60,39,1,42,1,136,38,0,0,4,15,7,38,14,0,22,11,132,68,91,6,5,11,12,2,1,134,156,9,0
167,2019,4,Other,215645.2384,132401.7355,107161.3805,163800.1645,258396.9247,254778.2769,486483.5186,,222926.4656,131873.306,211124.3799,224205.3391,220007.3853,329782.7559,218666.0568,110220.8528,203284.8969,84430.6732,195616.0524,207317.8326,355307.1201,176490.9342,218417.375,2717.41,206734.6786,184180.6164,191504.1098,216599.2032,446305.0331,386480.2428,517761.71,317965.0341,206734.6786,238211.8504,242843.435,202113.6552,366504.5423,133475.7148,,211203.1874,220206.9197,298688.5886,,,328956.0625,235341.9996,205070.6871,195275.2119,109143.0358,241456.9075,2000.0,218201.3252,325474.3168,,,195011.0823,237970.1475,221598.7166,225950.8894,190768.6846,,126430.0674,108201.068,231780.5251,157341.8326,232161.8606,173914.24,167963.5468,274567.4024,136170.217,125589.53,,216334.058,217006.62,203364.3074,,165,4,17,57,65,15,7,0,102,3,27,33,20,9,6,4,63,4,14,21,6,11,6,1,117,20,10,6,4,3,1,4,117,48,24,15,6,3,0,141,17,6,0,0,1,50,44,36,3,31,1,130,31,0,0,8,27,12,22,10,0,13,11,141,35,129,1,6,11,5,1,0,142,148,17,0
168,2020,1,South Korea,63170.5281,51104.9169,62723.9162,103565.2056,140959.7029,110140.4721,270000.0,,63322.8072,53662.169,58206.2459,74310.4417,66843.9966,54487.197,71520.7625,58731.8029,62897.0104,19158.7,56774.4105,82690.8635,51632.8971,73674.756,56253.1556,46659.6047,48374.4781,57290.8469,72306.4189,59980.1308,60366.2421,57321.8457,66615.0296,93645.3157,48374.4781,66726.0929,68049.9823,65925.0756,60682.6764,53674.7538,48284.2389,57662.9888,55784.4086,71357.7403,77628.374,81965.4009,81895.9386,66282.3784,68767.8195,57346.5187,67862.9583,62108.3424,52000.0,63779.5443,77895.2605,,,78261.4562,56161.6886,49836.1886,56997.1553,,41897.1912,36812.3983,32419.3846,65426.1704,63838.2251,63970.5642,44540.4245,57525.516,59328.6439,154282.4426,70741.8432,113962.3203,62788.3475,79798.8427,57181.5108,49085.7728,504,187,278,31,4,3,1,0,324,8,149,72,37,25,19,14,180,1,78,38,24,24,9,6,87,65,62,56,46,60,70,58,87,417,281,110,14,5,7,223,112,71,66,18,14,132,72,136,10,153,1,377,47,0,0,23,31,9,56,0,13,28,29,447,64,419,21,52,28,6,4,2,412,139,318,47
169,2020,1,Taiwan,111960.5093,75644.1092,86260.7252,159152.8905,236596.0387,305773.3145,314829.7265,,120586.9465,97787.4323,121558.4717,117986.8799,142111.6691,91819.5085,84668.1826,34616.7772,104650.6013,98444.5396,117530.4716,96466.0489,97759.8615,105659.0436,122120.815,91825.3743,93147.1402,83909.8018,94302.8439,100015.3604,106509.1435,113996.8914,140807.512,159221.3924,93147.1402,114323.5676,121750.622,99736.5161,126811.544,54903.9681,156552.7297,99394.6584,115063.9599,119410.9629,117860.0675,187431.1101,588483.7926,159701.2159,115001.3449,88559.2928,80244.2619,142541.4154,124252.8796,108886.4548,118989.0958,146723.1111,237100.0,169024.9981,96205.3316,198939.683,120619.1803,172693.2514,13000.0,52421.1769,87352.2382,134954.5739,77939.0004,121391.7309,86620.4257,114287.6031,114650.8475,185799.8384,115199.0043,71910.966,110875.7729,111878.3155,112144.2128,,609,22,402,167,4,2,12,0,283,7,72,89,72,30,11,2,326,13,88,99,75,38,11,2,62,65,74,60,73,99,115,61,62,547,349,161,22,10,5,260,177,103,56,11,2,74,89,322,6,115,3,522,165,7,1,17,17,5,50,2,1,147,43,419,124,472,13,50,25,8,5,2,519,434,175,0
170,2020,1,Hong Kong,153346.0363,51989.6009,118887.3886,184495.6724,332636.577,377722.0426,746392.6645,,160637.5024,181415.6197,155665.1737,158891.655,145065.6699,204863.6403,103110.771,190917.5424,145719.0759,100843.2812,133860.0321,146067.8588,146653.267,184376.2983,112045.961,,127795.8605,126306.5364,127309.7207,137221.8508,162730.1514,160810.9468,147552.5263,220885.7554,127795.8605,156444.1281,165124.8341,142076.5691,91465.2628,169526.4212,108111.567,132817.6667,152386.1256,172355.2075,184632.7779,167956.5309,90667.8886,187938.6306,144199.5483,151220.5433,123482.7347,149752.1879,98826.6533,156757.2,198924.144,148500.0,,204716.149,98993.4534,83378.4695,166786.3858,140726.4449,106000.0,52603.4847,93889.533,163527.8977,184984.6077,149460.1205,156030.2201,125392.6984,131206.1845,200451.0047,104640.5815,827316.4024,150236.6547,162348.8401,141556.6713,,689,24,346,301,11,3,4,0,344,9,103,91,77,50,12,2,345,13,96,109,69,50,8,0,72,66,68,59,70,98,164,92,72,617,447,138,20,4,8,242,194,122,115,9,7,87,187,262,5,146,2,613,141,1,0,11,12,3,57,3,1,29,50,610,72,609,8,47,41,23,4,4,570,374,315,0
171,2020,1,China,206007.6053,216495.8521,151949.7516,218027.0885,272397.4858,366701.5471,292525.5607,683000.0,213152.8649,140163.3116,194080.3902,198618.2492,235377.8999,334578.547,291921.646,,200709.724,124578.9479,207744.6128,212415.1394,174054.0883,204277.3473,359585.4196,,185145.6957,183534.4476,186387.1987,226713.552,232173.8028,228770.6576,262809.3461,369130.3291,185145.6957,217510.6124,236101.1745,196990.0437,124178.4501,140506.8028,160168.8633,184066.5456,221696.6398,214844.7713,281159.2942,366869.6566,262249.1964,272979.4723,199836.9259,176023.0788,125494.7619,229246.6486,200275.1167,206905.5905,201825.8962,171347.3854,532751.3862,205812.0717,296969.7443,352261.68,190903.7254,214320.4705,,123584.114,127661.9512,224624.4012,145698.2115,215080.2378,208598.3595,173004.4079,240872.469,223856.9955,,628907.9979,203826.2241,209077.6166,156404.7837,,829,16,293,405,61,27,25,2,355,13,102,134,76,24,6,0,474,27,149,193,74,27,4,0,276,147,94,67,64,98,59,24,276,553,366,144,28,9,6,463,192,94,59,12,9,131,127,392,11,161,7,719,181,6,2,40,7,1,121,4,0,95,46,688,99,712,18,82,43,17,0,6,681,772,57,0
172,2020,1,Thailand,116800.4796,45844.1713,93410.7068,145221.4111,132925.2917,,411628.56,,111418.0899,158530.606,94581.6346,126887.5476,145653.1792,81008.1717,132765.8702,,120580.6095,,94319.4905,126428.4626,140537.1592,175799.7223,107069.2325,192860.4,84579.0509,116315.539,111800.4304,121156.8826,110399.4947,143052.2236,165302.7361,234808.0111,84579.0509,129522.0019,134163.1243,133814.3651,73777.3009,82885.8625,,104022.4831,119443.0221,168482.0567,137613.3439,,138000.0,154893.5241,121955.3892,104811.375,84971.9788,118233.7958,81293.94,120448.6475,106515.7715,98075.1891,,107832.75,93300.503,141377.1355,119499.1621,107247.1353,,72761.3818,72363.1388,133850.8697,103600.594,121347.908,94136.8694,126216.6827,105905.4316,195781.9869,105000.0,242377.0,111022.9186,133987.8148,104131.7234,,269,8,142,101,17,0,1,0,110,2,36,37,12,17,6,0,159,0,53,65,26,11,3,1,74,48,43,28,19,25,22,10,74,195,118,62,12,3,0,151,67,28,22,0,1,31,59,87,19,72,1,228,41,4,0,14,11,4,18,2,0,59,20,190,51,208,10,40,9,9,1,2,208,119,150,0
173,2020,1,Singapore,175530.376,,99903.3315,176028.3261,324065.4188,,,,187294.7257,100219.9988,151660.2764,203701.551,306881.4669,134145.8067,197610.385,,165270.9697,225666.4904,147513.0012,182605.2777,142888.2937,211080.114,182963.7547,,157283.3083,146699.1464,170345.0238,134566.9572,217730.2339,234584.0662,263146.7929,164434.5022,157283.3083,181973.8527,208960.1306,168511.1396,118239.5648,133159.3635,122959.6721,155838.954,220926.0221,193669.4747,145921.635,,,134168.5803,180623.8266,176473.3461,97885.5865,205437.7962,,181610.6019,219667.7126,54533.453,,162410.2709,128883.1997,61436.913,141619.781,607811.1894,,140095.9204,138016.5726,177027.8888,216719.8204,166157.2512,164113.2291,153599.3557,330337.6574,120955.8227,309722.681,201000.0,166904.5424,186294.7419,138407.3796,,175,0,37,125,13,0,0,0,76,3,21,31,9,10,2,0,99,1,37,33,13,11,4,0,47,41,19,13,15,23,14,3,47,128,66,43,7,5,7,109,41,23,2,0,0,22,56,63,2,32,0,140,32,1,0,3,8,2,38,2,0,4,4,167,26,145,4,7,8,4,2,1,153,130,45,0
174,2020,1,Malaysia,116715.8593,39569.3374,89361.8225,129672.3487,186922.1364,,,,119789.6608,95753.5032,106990.6606,122617.6989,141708.3637,144639.9429,,,114103.1533,133886.5683,112070.2324,98206.3936,142775.8729,116896.4776,102236.1593,,104149.9665,123472.2005,106752.998,127805.2935,109675.4799,123275.6176,191183.8621,248356.1337,104149.9665,128217.8232,125068.2064,125632.4618,140702.4176,94926.4431,234575.1495,114212.3957,126634.6535,117526.0525,147585.815,76735.598,108900.0,112949.6315,119634.93,100375.8386,86516.2628,141777.0697,91757.8899,114533.0374,113358.5101,,197658.0717,80589.3548,105292.3723,50501.6116,146898.3217,89694.862,,40242.7968,52461.7518,124559.8173,118076.446,116845.5689,102826.0173,107407.4159,141297.7764,74890.44,90880.0,60000.0,117944.7454,117989.9544,115676.8026,,298,4,93,197,4,0,0,0,138,7,51,50,22,8,0,0,160,5,53,55,32,12,3,0,141,66,36,17,6,16,11,5,141,157,68,56,17,11,5,230,47,15,4,1,1,23,81,108,7,76,3,226,27,0,1,11,17,2,85,8,0,17,14,267,35,257,6,31,3,1,1,1,261,131,167,0
175,2020,1,Indonesia,127342.4283,30072.6667,74700.0524,148620.7001,189208.977,,,,140572.2521,194642.7393,164977.0796,123235.6594,101128.3432,71951.6848,458560.3838,,115763.0704,62191.9476,131093.6277,102745.1117,135220.9442,70792.4046,,,105412.8145,123818.9851,180509.3192,202410.0019,172579.8585,142133.5792,49135.83,,105412.8145,148722.7985,151558.4406,138685.1909,122943.9375,245348.7512,207833.3333,119505.7929,142682.6698,215484.4715,112148.2574,,,135315.5638,104590.0731,127532.408,76640.8781,167349.3603,70558.832,133782.2205,151670.5748,,137000.0,115911.1236,130024.3058,125010.8166,133513.9259,152063.25,,49700.7441,47089.6085,152847.8429,108655.1596,144734.1345,101354.0424,136139.059,,,,,126607.7221,127634.2775,88270.872,,153,1,48,92,12,0,0,0,71,5,20,26,13,5,2,0,82,2,28,27,18,7,0,0,75,38,13,11,8,6,2,0,75,78,37,31,6,3,1,116,27,6,4,0,0,16,20,69,13,31,4,127,13,0,1,2,10,3,27,5,0,25,11,117,67,82,4,13,0,0,0,0,140,152,1,0
176,2020,1,Phillipines,104035.4231,45757.3894,89837.0147,108562.5472,156425.5386,157544.3963,154185.0152,58023.9364,108083.1622,,104710.3265,100433.5935,104441.514,159999.9529,95945.1389,94583.442,101246.2679,82891.35,93062.28,108579.5096,113054.2159,92672.3341,55962.915,,94767.4258,107870.2346,89567.8561,170107.1069,147232.9275,70770.5017,119270.4285,70588.3923,94767.4258,111506.1755,121225.2776,96901.3027,106272.8386,100347.24,,96097.943,120868.5372,129976.5814,105910.9316,,59850.0,102056.8684,120805.5805,99744.1856,48985.6303,100949.4232,111400.0,108672.2024,130400.7881,51534.3688,116655.785,95564.2156,91783.6729,,115481.2081,108690.5829,,52859.676,74019.3254,106377.2908,95068.5576,103051.3365,212319.1794,104938.0799,102165.1447,150297.7089,,59850.0,103148.3302,102472.3473,105885.2546,,174,5,82,64,10,3,8,2,72,0,20,28,11,9,3,1,102,2,31,36,22,8,3,0,74,34,20,11,11,14,8,2,74,100,57,35,7,1,0,117,37,14,5,0,1,26,37,64,6,40,1,119,5,2,1,16,11,0,37,3,0,8,4,162,34,135,5,18,3,4,0,1,148,102,72,0
177,2020,1,Vietnam,112258.3307,99827.0168,89897.6718,124108.8594,234455.116,,234409.8886,,123079.6431,101603.3925,124689.924,143524.0624,96435.1079,129555.0131,,,104524.663,24339.2067,101245.8437,106777.8486,86587.9052,139933.9322,215095.1504,,94494.1192,150964.6668,138862.5,87174.5859,124467.5351,141000.0,146000.0,212116.1225,94494.1192,147088.356,163554.4066,125738.0431,,82000.0,171154.0586,101202.5076,161763.9357,122207.3687,362000.0,,78000.0,157990.782,90209.0065,105741.6821,76506.353,116740.5876,17000.0,104540.36,111619.063,,,160737.4195,101781.8114,,168992.7205,,,57169.4561,53397.1648,151833.4051,77560.0989,135223.2231,238069.6561,148695.2574,104956.7995,186231.5358,,,108568.4228,104807.683,121229.0317,,93,7,53,25,4,0,4,0,39,8,10,12,5,4,0,0,54,2,26,14,7,3,2,0,62,19,2,2,3,2,1,2,62,31,16,12,0,1,2,77,12,2,1,0,1,20,10,34,14,14,1,72,18,0,0,12,6,0,7,0,0,34,6,53,44,46,3,6,1,1,0,0,85,52,41,0
178,2020,1,India,122726.6259,13221.9478,139572.1624,129334.0953,150512.9005,,54000.0,,125822.3488,,116774.5605,130192.0075,117877.4298,,,,117422.6961,213879.892,110650.0751,125706.2899,20359.0,,168568.933,,127747.3156,103380.6001,,99234.7163,,,,,127747.3156,102280.0106,65214.8964,94158.48,156634.472,97000.0,,127889.9016,43521.1023,,103000.0,,,132471.7358,144305.7413,85280.2394,,114258.8919,71800.0,117965.611,162740.7061,,,88333.3333,213879.892,162020.1497,163894.4678,7848.6076,,29545.85,75851.5,132052.7659,114732.3202,126149.7452,,148303.3333,,,,,120192.6902,127802.6776,21827.781,,39,2,8,23,4,0,2,0,25,0,5,16,4,0,0,0,14,1,7,4,1,0,1,0,31,6,0,2,0,0,0,0,31,8,3,1,3,1,0,36,2,0,1,0,0,14,10,7,0,7,1,30,7,0,0,3,1,2,6,2,0,4,2,33,14,25,0,3,0,0,0,0,36,37,2,0
179,2020,1,UK,197877.3655,15228.2363,118949.9923,174089.3592,282575.3526,166130.6151,142187.49,,207057.9745,124065.555,175876.7701,252301.403,249999.2365,144874.2246,148773.6817,,174421.1827,85288.811,283313.4742,120995.2683,183910.1861,143702.6082,107089.3474,160000.0,203247.4563,192715.1907,262762.7767,180358.9149,140666.0254,152294.575,108882.8064,181385.4096,203247.4563,192135.8473,145240.0057,221745.0351,216423.8498,219212.0871,306082.6068,211673.331,157757.2019,88410.2774,276134.3146,,,232158.0804,176221.5059,174672.8389,,204414.9624,232346.1963,203046.5513,247708.402,,,109768.5129,224176.2257,208470.406,248914.0255,219884.5635,,212235.7387,114675.5207,205544.0061,192214.4649,201878.8685,137392.7691,90965.1964,201422.3645,327062.4248,444266.97,306746.891,186508.9325,204586.3327,111224.7103,,125,2,19,60,41,2,1,0,90,2,24,32,13,11,8,0,35,2,10,11,4,5,2,1,65,26,14,2,5,3,6,4,65,60,26,21,6,4,3,99,16,8,2,0,0,34,51,15,0,22,3,109,17,0,0,5,15,4,13,1,0,4,11,110,26,95,4,4,10,4,3,2,102,116,9,0
180,2020,1,Germany,185380.6508,62310.612,134374.5177,142433.3247,245438.0346,254363.6042,313745.4879,,178373.0547,93823.1985,182781.8361,189900.2083,187904.3723,180748.1542,95862.48,53409.066,198447.6734,251584.1685,171493.4984,219489.9034,210987.6737,319935.3941,88031.0179,,172088.2997,221933.216,216955.5945,234919.5148,115000.0,217317.5472,173855.9589,106662.8643,172088.2997,206752.1936,199584.9561,209742.3283,192099.1943,222586.6919,236757.984,182496.6286,221118.8193,176073.4085,103251.8795,,,180332.0567,203164.239,151799.1862,209100.0345,189703.2547,484485.288,201310.3894,225672.3871,297950.2805,,121293.053,163282.1089,126129.8287,204464.0489,528118.5309,,34527.8083,90086.0245,200643.5339,184987.1686,188031.8332,79596.948,112934.1147,207154.5932,91032.7441,,55000.0,189124.2766,188079.4137,75578.8296,,140,1,11,75,35,10,8,0,91,3,36,25,11,13,1,2,49,2,22,14,4,4,3,0,86,18,14,3,1,8,7,3,86,54,24,18,4,5,3,116,14,9,1,0,0,62,24,17,1,35,1,114,30,2,0,17,11,4,21,3,0,7,9,124,18,119,3,4,7,2,0,1,126,137,3,0
181,2020,1,France,164284.8156,48432.6946,94171.7904,128670.2349,202245.1566,217667.6055,481973.5247,,175196.3928,63773.1854,155515.1263,185702.4191,234027.5095,221823.1846,145426.1324,209195.1003,141609.87,57614.1755,170321.2733,173534.3713,128934.596,138835.2625,159973.85,77287.967,132249.9011,170242.0886,222155.9657,455679.129,405018.978,205458.6562,243215.8566,140741.0903,132249.9011,217640.7228,216669.4752,234675.5455,163401.602,165271.3138,342111.6981,156045.7478,220895.1467,201149.9434,206545.0757,,,176802.8578,190082.8963,136898.201,,161361.2223,144044.1038,165008.1823,181937.7115,,131625.6877,111503.2552,158498.0896,125607.129,233661.0303,224008.3409,,84331.1327,126678.7792,169282.8279,138258.5138,173291.172,98297.158,188489.3766,72978.0167,116900.0,,,166792.6746,166658.5079,82789.9399,,114,2,9,56,34,9,4,0,77,4,32,19,14,3,3,2,37,5,15,4,7,3,2,1,71,17,11,3,1,3,5,3,71,43,16,16,6,3,2,98,12,2,2,0,0,34,25,29,0,20,6,88,24,0,1,11,11,4,19,6,0,3,7,104,23,88,3,6,4,1,0,0,103,110,4,0
182,2020,1,Italy,189020.2344,50185.3885,93391.6672,190966.6506,234404.8232,,445760.532,,157312.6288,122823.8025,163300.7786,184992.1298,135852.9929,115785.6663,20370.777,,264418.2091,,172959.9224,131790.7912,174483.6648,,1379742.15,,215248.1483,179090.5975,132148.9394,199099.4436,109500.0,,80125.3228,80000.0,215248.1483,142932.7037,134670.594,158131.286,299873.2373,105149.1578,36547.5705,202601.2495,169529.5097,136031.885,73095.141,,80000.0,177120.0171,153840.5833,175861.7859,,287009.8849,,191650.3744,365784.4447,,,153498.4171,154238.6319,,191101.5531,,,59220.4603,410578.7013,168598.9875,320884.4145,168746.0233,,195351.314,109500.0,198069.5789,491942.615,,183564.9114,189958.1699,115000.0,,50,2,6,28,13,0,1,0,36,1,9,14,4,7,1,0,14,0,5,4,4,0,1,0,33,6,4,2,1,0,3,1,33,17,10,4,1,1,1,40,4,4,1,0,1,24,13,5,0,8,0,45,9,0,0,3,4,0,2,0,0,4,5,41,8,42,0,5,1,2,1,0,41,49,1,0
183,2020,1,Spain,188414.4324,15577.653,136353.8832,161155.7701,226073.6737,257116.2648,496379.4667,,196859.5293,,171756.3278,251987.66,140192.4716,184070.4213,,,174160.745,169856.3318,121269.1778,140828.1729,233805.7308,238457.919,274689.1533,,185546.3508,234499.664,166930.3805,,,89084.9227,,,185546.3508,197892.6063,187601.5844,223174.727,45334.8222,226475.109,,188481.5035,187601.5844,,,,,243284.4696,142731.2498,204506.9197,,179832.366,,188076.419,226606.1339,,,156936.0551,162323.0396,112342.3403,152310.9956,492173.6337,,3000.0,40635.4601,198628.2053,143025.7063,194946.503,226475.109,282257.7533,198451.5407,72500.0,,195852.545,185877.4121,188414.4324,,,51,1,6,27,13,2,2,0,32,0,12,12,6,2,0,0,19,1,8,3,3,1,3,0,39,8,2,0,0,2,0,0,39,12,4,6,1,1,0,47,4,0,0,0,0,12,13,7,0,19,0,38,9,0,0,3,4,5,6,4,0,1,2,48,7,43,1,2,3,1,0,1,44,51,0,0
184,2020,1,Russia,167968.0433,74461.3592,115213.7315,167911.4381,256589.7791,371092.8813,280525.7,320500.0,143475.3743,26596.6667,196607.0172,115196.8294,135704.7132,138668.1962,225606.3103,,192608.9996,200691.0819,248905.7042,115192.0379,199517.2298,135847.4107,,39207.53,162878.8201,169205.4182,216124.3666,97155.5989,,152714.3027,108684.8616,259514.2551,162878.8201,171086.5599,173269.1449,181970.7129,196215.3593,91600.0,,164375.7432,182195.3758,92856.1984,243770.9986,,,206069.7531,168635.1043,154859.1858,146000.0,145206.9002,100395.282,166616.2979,234691.2919,224711.755,,199706.3261,213151.7067,75235.71,182560.9709,75000.0,,,239748.8455,166462.2604,250509.0643,158613.3498,77565.8163,201758.2277,129233.2667,,,258750.0,158685.9097,170721.3294,63652.857,,77,12,16,36,6,3,3,1,38,1,9,13,10,4,1,0,39,2,16,9,8,3,0,1,28,15,7,4,0,11,5,7,28,49,34,7,5,3,0,43,19,7,8,0,0,16,30,17,1,10,3,60,7,1,0,5,7,2,6,1,0,0,2,75,11,62,4,13,2,0,0,1,61,75,2,0
185,2020,1,USA,178031.7922,38997.0,93301.8471,185406.9405,273544.749,296397.4964,383713.3329,,187560.2823,156394.8385,188977.9833,206181.1459,198561.0946,153829.1875,145356.4201,45171.1919,161292.7935,172849.8771,156515.4283,178438.5347,184813.8205,163805.7666,146344.1841,72662.7533,184684.5564,193471.3473,140583.1712,126685.7617,112147.3316,170494.6065,135914.6994,165380.8917,184684.5564,167132.8508,154536.0306,184758.2824,170515.2196,121477.7562,187325.4788,182819.3196,162546.9395,113599.2314,217878.1235,131201.7197,31323.2021,174278.4834,163605.4516,170018.7144,174544.105,207068.9487,158115.8,184116.1186,230176.7234,175003.0201,38065.0,174812.7688,196795.9062,184907.1407,199981.5331,167052.2924,10243.1954,55028.2597,81206.2147,190448.9425,151561.9464,182999.0166,185288.9317,153354.996,186145.0319,189410.3717,246094.9502,199451.3721,174933.6925,182590.2543,112326.2783,,681,44,146,345,118,18,10,0,434,6,166,144,46,37,29,6,247,7,93,57,29,27,21,13,415,132,37,33,11,23,23,7,415,266,119,94,25,12,16,562,95,17,3,2,2,202,189,112,5,161,12,509,102,3,1,43,62,19,142,18,3,38,33,610,108,550,23,18,35,38,18,9,563,630,51,0
186,2020,1,Canada,183536.6256,34454.5551,73580.9144,201604.679,238144.9063,258138.1431,381120.6308,,181381.4768,191492.759,164324.1955,204679.7546,181720.9452,193456.8683,157471.1866,118014.7082,188698.4858,192534.3081,144180.3832,255180.2088,117980.2936,321204.2903,115396.6543,56283.602,161907.0564,204757.2437,207583.0914,120142.5154,194939.5678,266762.1188,198829.6044,307215.7502,161907.0564,214393.3087,218364.4044,209430.1606,238770.7962,188595.3047,216085.5586,176372.7302,203289.024,219643.2172,341208.7919,,148963.68,213566.7286,161063.8107,130402.2204,,207176.9317,,194231.1092,223557.7837,,,122130.173,189903.477,219121.0063,195743.3858,217455.5671,5125.0,64518.2177,145649.0149,187646.7118,193664.1487,182976.5109,36945.9,155258.9297,174826.5733,293847.2574,68836.06,368475.38,181365.3263,189922.3708,67064.9632,,165,13,32,66,44,5,5,0,116,2,36,33,22,15,5,3,49,2,18,14,5,5,4,1,96,28,12,5,4,7,6,7,96,69,31,21,6,7,4,134,22,4,4,0,1,51,59,22,0,33,0,118,25,0,0,5,24,10,27,8,2,4,7,154,26,138,1,11,7,5,1,1,140,154,11,0
187,2020,1,Australia,223983.2376,43356.8405,77116.9374,159632.8555,260466.3466,349711.7631,363499.9903,618000.0,231825.5569,256583.5226,255981.8363,216487.4707,161219.9915,213365.5035,367031.2195,172420.2139,210983.0464,151698.9262,236204.8072,198730.8452,204161.3288,117683.2389,272578.0126,,227364.7089,193794.8566,244156.2067,202626.9638,257298.387,223080.4708,234716.7747,360866.1414,227364.7089,220152.0748,222427.574,219005.941,229447.3224,218066.9373,191657.4351,224305.6725,228994.024,203581.0122,83191.7545,,,250884.7765,200151.5019,184428.4866,,248564.8601,413356.8229,227453.8187,249339.8492,129145.7224,,147056.1702,264827.6524,214468.9469,277981.0757,209290.945,5166.6667,76601.5366,120227.4573,237450.5056,214909.4337,231588.6775,122094.0892,288263.3991,264470.8548,237462.0658,417004.9342,152748.525,211317.7803,225497.6609,198938.652,,261,3,12,109,97,28,11,1,162,10,69,37,17,22,4,3,99,6,49,16,15,8,5,0,142,42,29,17,13,14,2,2,142,119,45,46,11,11,6,216,38,6,1,0,0,48,80,60,0,65,8,210,60,5,0,9,56,8,52,16,1,5,26,230,87,168,6,10,22,17,3,1,208,247,14,0
188,2020,1,Other,183511.7802,29395.7503,55254.6214,142408.735,249861.7194,364417.7805,454467.8064,509604.879,193693.7478,290557.1616,186790.3028,200991.6351,254013.7672,127109.1937,149297.122,,164542.4277,55798.6776,181065.3595,122841.2798,105996.2504,341025.2326,405642.0106,,183327.4469,172606.8087,199206.7082,170350.8889,183514.6101,125073.9763,265448.4663,168000.0,183327.4469,184045.2221,192799.6087,205091.8454,78328.2944,49666.6667,225602.3773,182348.1746,177766.1608,335178.5325,121362.4764,,,225162.954,149207.4753,140004.2814,,215501.619,103414.9406,183154.4638,159589.0419,,,202001.0794,243580.7472,141098.2429,243695.8901,261186.5624,,43609.1585,76014.3975,191726.6544,198608.003,180826.7611,157615.4984,137711.5217,241614.1281,256733.0692,138719.185,,182624.7359,187896.9198,104479.2238,,187,9,17,97,41,16,6,1,124,5,54,34,12,14,5,0,63,5,32,11,10,3,2,0,139,20,9,5,6,3,4,1,139,48,19,21,5,1,2,168,14,3,2,0,0,53,41,43,0,47,3,145,19,0,0,15,25,12,23,5,0,7,6,174,35,148,4,12,4,6,1,0,164,177,10,0
